,amcl_x,amcl_y,amcl_z,ekf_x,ekf_y,ekf_z,odom_x,odom_y,odom_z,time_index
49,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-8.47045121897e-22,0.0,0.0,0.0,49
50,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,2.54113501765e-21,0.0,0.0,0.0,50
51,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,2.54113501765e-21,0.0,0.0,0.0,51
52,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,52
53,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,1.69408996846e-21,0.0,0.0,0.0,53
54,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,1.69408996846e-21,0.0,0.0,0.0,54
55,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,1.69409002736e-21,0.0,0.0,0.0,55
56,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47045033933e-22,0.0,0.0,0.0,56
57,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47045033933e-22,0.0,0.0,0.0,57
58,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,1.69408989464e-21,0.0,0.0,0.0,58
59,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.54113445022e-21,0.0,0.0,0.0,59
60,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.54113445022e-21,0.0,0.0,0.0,60
61,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.54113426775e-21,0.0,0.0,0.0,61
62,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044783874e-22,0.0,0.0,0.0,62
63,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044783874e-22,0.0,0.0,0.0,63
64,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044810359e-22,0.0,0.0,0.0,64
65,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,2.54113470514e-21,0.0,0.0,0.0,65
66,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,2.54113470514e-21,0.0,0.0,0.0,66
67,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-3.38817959886e-21,0.0,0.0,0.0,67
